OBJECTID;X;Y;Name;addrln1;city;post_id;zip;latitude;longitude;POINT_X;POINT_Y
157234472;-118.113284457114091;34.007439167431421;Huntington Meat Packing Incorporated;1100 West Olympic Boulevard;Montebello;48670;90640;34.0074392;-118.1132844;6527336.73982522;1825106.98129623
157234473;-118.236182756620437;34.03708256715872;Paramount Export Company;1305 Wholesale Street;Los Angeles;48671;90021;34.0370826;-118.2361827;6490114.82247131;1835959.52520789
157234474;-118.534363356158181;34.229332166534903;Ideal Meat And Provisions Incorporated;18425 Parthenia Place;Northridge;48672;91325;34.2293322;-118.5343633;6400148.55686614;1906267.99056181
157234475;-117.828110857665123;34.053892467361898;California State Polytechnic University - Animal Veterinary Sciences Department;3801 West Temple Avenue;Pomona;48673;91768;34.0538925;-117.8281108;6613736.60311438;1842037.43496805
157234476;-118.415516756217599;34.206027666479841;European Meat Specialities;12926 Saticoy Street;North Hollywood;48674;91605;34.2060277;-118.4155167;6436036.97655897;1897617.39729872
157234477;-118.231746856842577;34.020209866705542;Crave Foods Incorporated;2043 Imperial Street;Los Angeles;48675;90021;34.0202099;-118.2317468;6491444.59376189;1829816.10212731
157234478;-117.989712156757577;34.029367567570226;Pocino Foods Company;14250 Lomitas Avenue;City Of Industry;48676;91746;34.0293676;-117.9897121;6564787.51105213;1833067.98112223
157234479;-118.215804956454434;33.78394956778763;Marisa Foods Division Of Santa Fe Importers Incorporated;1401 Santa Fe Avenue;Long Beach;48677;90813;33.7839496;-118.2158049;6496090.8341413;1743824.85416265
157234480;-117.751448657507041;34.091809267118528;Coahuila Foods;181 Gentry Street;Pomona;48678;91767;34.0918093;-117.7514486;6636923.88449563;1855884.60740489
157234481;-118.212072756043241;33.842393467430995;Can Transport;2807 East El Presidio Street;Carson;48679;90810;33.8423935;-118.2120727;6497269.85901421;1765091.69384673
157234482;-118.096467456512528;34.002813367455552;Daniels Western Meat Packers;5220 Van Norman Road;Pico Rivera;48680;90660;34.0028134;-118.0964674;6532431.92320439;1823418.24156348
157234483;-118.212629856563723;34.010745567229627;Baker Cold Storage Incorporated Doing Business As Inland Cold Storage;3001 Sierra Pine Avenue;Vernon;48681;90058;34.0107456;-118.2126298;6497230.2826498;1826359.05556373
157234484;-118.206521456100432;33.995683367164979;Jobbers Meat Packing Company Incorporated;3336 East Fruitland Avenue;Los Angeles;48682;90058;33.9956834;-118.2065214;6499070.24320872;1820873.76502514
157234485;-118.049639557051918;34.058404867037545;Bach Cuc Beef Jerky Incorporated;2541 Edwards Avenue;South El Monte;48683;91733;34.0584049;-118.0496395;6546635.02898447;1843638.77559739
157234486;-118.065392656314813;33.970160166912997;Lao Khitsada Food Incorporated;11540 East Washington Boulevard;Whittier;48684;90606;33.9701602;-118.0653926;6541842.68555081;1811527.48122431
157234487;-118.367634456243522;34.032130566972796;Felbro Food Products Incorporated;5700 West Adams Boulevard;Los Angeles;48685;90016;34.0321306;-118.3676344;6450282.88212222;1834277.02266739
157234488;-117.876482456657968;34.093343267109596;Raandom Corporation;725 East Edna Place;Covina;48686;91723;34.0933433;-117.8764824;6599066.92018346;1856372.79278022
157234489;-118.356269656014078;34.048830167229575;Royal Frozen Food;5423 West Pico Boulevard;Los Angeles;48687;90019;34.0488302;-118.3562696;6453747.7633158;1840341.89833289
157234490;-118.321758456799202;34.184982166877838;R.C. Provision Incorporated;1016 Victory Place;Burbank;48688;91502;34.1849822;-118.3217584;6464360.59478039;1889854.63526523
157234491;-118.216688856020568;33.908831167542296;Conagra Foods Incorporated;1805 North Santa Fe Avenue;Compton;48689;90221;33.9088312;-118.2166888;6495920.20324896;1789272.91910623
157234492;-118.247429355936617;34.029703766595283;Peoples Sausage Company;1132 East Pico Boulevard;Los Angeles;48690;90021;34.0297038;-118.2474293;6486700.87359056;1833282.43837048
157234493;-118.213628056442928;34.009787767426239;C And H Meat Company;3017 Bandini Boulevard;Vernon;48691;90058;34.0097878;-118.213628;6496927.02571039;1826011.13499972
157234494;-118.209222156441484;33.99620256707442;Rbr Meat Company Incorporated;5151 Alcoa Avenue;Vernon;48692;90058;33.9962026;-118.2092221;6498252.01026514;1821064.40506381
157234495;-118.213096756862853;34.014967366822546;Preferred Freezer Services - Los Angeles;3100 East Washington Boulevard;Los Angeles;48693;90023;34.0149674;-118.2130967;6497092.04014413;1827895.7499969
157234496;-118.356342156457856;34.048865866773774;V D Sausage Factory;5425 West Pico Boulevard;Los Angeles;48694;90019;34.0488659;-118.3563421;6453725.84734914;1840354.96786056
157234497;-118.340854755630815;33.978667666533632;Royal Palate Foods Incorporated;960 East Hyde Park Boulevard;Inglewood;48695;90302;33.9786677;-118.3408547;6458330.70296881;1814792.29982589
157234498;-118.217409256258748;34.003398466704709;Ccp Poultry And Meat Corporation;2900 East 44Th Street;Vernon;48696;90058;34.0033985;-118.2174092;6495776.04671314;1823688.40080006
157234499;-118.213746256113225;34.020299667302567;Interstate Poultry Incorporated;3050-A East 11Th Street;Los Angeles;48697;90023;34.0202997;-118.2137462;6496899.33810171;1829836.69493389
157234500;-118.252077056404502;33.787916767739965;Preferred Freezer Services - Wilmington;900 East M Street;Wilmington;48698;90744;33.7879168;-118.252077;6485071.99167772;1745294.27773298
157234501;-117.730133057933415;34.060381967122424;Shelton Poultry Incorporated;204 North Loranne Avenue;Pomona;48699;91767;34.060382;-117.730133;6643408.27014889;1844464.29789647
157234502;-118.208447856061397;34.006201666960152;United Food Group Limited Liability Company;3501 East Vernon Avenue;Vernon;48700;90058;34.0062017;-118.2084478;6498494.25781214;1824702.78689465
157234503;-118.243706756185162;34.014809466852412;Mountain Meadow Productions Corporation Doing Business As Everest Meats;1617 East 25Th Street;Los Angeles;48701;90011;34.0148095;-118.2437067;6487815.65318514;1827859.36489905
157234504;-118.210312756433169;34.006026467353735;United Food Group Limited Liability Company;3425 East Vernon Avenue;Vernon;48702;90058;34.0060265;-118.2103127;6497928.91379847;1824640.20565498
157234505;-118.217084956756793;33.998473167136645;Randall Foods Incorporated;2905 East 50Th Street;Vernon;48703;90058;33.9984732;-118.2170849;6495870.46712796;1821895.77512023
157234506;-118.216807156404656;34.006344866718877;Americold Realty Limited Liability Company Doing Business As Americold Logistics - Vernon;3163 East Vernon Avenue;Vernon;48704;90058;34.0063449;-118.2168071;6495960.84883697;1824760.25922064
157234507;-118.118088056154065;34.009638366754153;Luck Nabeshima;1514 West Olympic Boulevard;Montebello;48705;90640;34.0096384;-118.118088;6525881.83328623;1825908.98953472
157234508;-118.21751625653927;33.950632267522472;South Gate Meat Company;9336 Long Beach Boulevard;South Gate;48706;90280;33.9506323;-118.2175162;6495702.06293721;1804485.78336547
157234509;-118.205660956280752;34.006174366980105;Yonekyu Usa Incorporated;3615 East Vernon Avenue;Vernon;48707;90058;34.0061744;-118.2056609;6499338.88604413;1824691.11204922
157234510;-118.343477055875582;33.816417366893248;Yamaya Usa Incorporated;3420 Kashiwa Street;Torrance;48708;90505;33.8164174;-118.343477;6457333.91690464;1755748.63904206
157234511;-118.204643456387956;33.986507867209134;Pontrelli And Laircchia Limited;6080 Malburg Way;Vernon;48709;90058;33.9865079;-118.2046434;6499632.69746439;1817533.45313622
157234512;-118.171690756575245;33.933151167510069;Southgate Foods Incorporated;10615 Ruchti Road;South Gate;48710;90280;33.9331512;-118.1716907;6509589.12965122;1798097.12881997
157234513;-118.214447855867036;33.997768066593167;Vie De France Corporation;3046 East 50Th Street;Vernon;48711;90058;33.9977681;-118.2144478;6496669.24112096;1821637.45936389
157234514;-118.218896756136658;34.011184166729201;Pilot Water Tower Cold Storage;2820 South Soto Street;Vernon;48712;90058;34.0111842;-118.2188967;6495331.37306181;1826522.74716547
157234515;-118.072115156955363;34.062117567419158;Phu Huong Food Company Incorporated;9008 East Garvey Avenue;Rosemead;48713;91770;34.0621176;-118.0721151;6539828.3687133;1844994.02124648
157234516;-118.057963257202189;34.047952266737234;Out Of Shell;9658 Remer Street;South El Monte;48714;91733;34.0479523;-118.0579632;6544111.67182647;1839836.22119464
157234517;-118.060763056578125;34.053258167198038;Chaur Fong Incorporated;2111 Chico Avenue;South El Monte;48715;91733;34.0532582;-118.060763;6543264.7023918;1841767.64220056
157234518;-117.976778557136925;34.035483666763199;Rice Field Corporation;14500 East Valley Boulevard;City Of Industry;48716;91746;34.0354837;-117.9767785;6568705.81227064;1835294.40416281
157234519;-118.327281855718596;33.865282966796208;Baehwawon Incorporated;3138 West 182Nd Street;Torrance;48717;90504;33.865283;-118.3272818;6462311.34166105;1773515.57430865
157234520;-118.218411256389501;33.859700067430865;Transfreight Express Company;18924 South Laurel Park Road;Compton;48718;90220;33.8597001;-118.2184112;6495358.72405697;1771394.10840723
157234521;-118.224322156754468;33.961703467498978;Golden Eagle Services;8329 Long Beach Boulevard;South Gate;48719;90280;33.9617035;-118.2243221;6493646.96566947;1808519.35895973
157234522;-118.225608456314063;34.205363966545541;Gelsinger Meats Incorporated;2209 Honolulu Avenue;Montrose;48720;91020;34.205364;-118.2256084;6493455.92897806;1897192.74886981
157234523;-118.2358928565898;33.978611467443301;Windsor Quality Food Company Limited;6711 Alameda Street;Los Angeles;48721;90001;33.9786115;-118.2358928;6490152.71642439;1814680.55464256
157234524;-118.432359056015343;34.257909566572337;Me Gusta Gourmet Tamales;13752 Van Nuys Boulevard;Pacoima;48722;91331;34.2579096;-118.432359;6431025.8737203;1916519.46218482
157234525;-118.003250757370381;34.141157167066389;Anderson Valley Ranch Beef Jerkey;1007 South Primrose Avenue;Monrovia;48723;91016;34.1411572;-118.0032507;6560686.69674721;1873750.19503322
157234526;-118.083033356173289;34.063349966927071;Bmc Cali Incorporated Doing Business As Golden Medallion Foods;8513 East Garvey Avenue;Rosemead;48724;91770;34.06335;-118.0830333;6536521.87532631;1845445.06693231
157234527;-117.78427145708234;34.058720767622809;Julita Incorporated Doing Business As Festival Foods;2037 Mount Vernon Avenue;Pomona;48725;91768;34.0587208;-117.7842714;6627012.03227213;1843820.14760998
157234528;-118.249578855873281;33.865488067481884;Two Chefs On A Roll Incorporated;18201 Central Avenue;Carson;48726;90746;33.8654881;-118.2495788;6485901.20819513;1773522.52639447
157234529;-118.493112355878111;34.199600966721512;Alfred Meat And Provision Company;7108 Gerald Avenue;Van Nuys;48727;91406;34.199601;-118.4931123;6412564.29679839;1895384.67243348
157234530;-118.116558056086234;34.007306767326156;Marquez Brothers International Incorporated;1328 Colegrove Avenue;Montebello;48728;90640;34.0073068;-118.116558;6526344.54069413;1825059.93250582
157234531;-118.165712756306306;33.953862167289422;Konoike-General Incorporated Doing Business As General Cold Storage;8457 South Eastern Avenue;Bell Gardens;48729;90201;33.9538622;-118.1657127;6511414.93899173;1805631.26368606
157234532;-118.241479456493252;33.794123067376532;Konoike-Pacific California Incorporated;1420 Coil Avenue;Wilmington;48730;90744;33.7941231;-118.2414794;6488297.69159114;1747545.01010814
157234533;-118.048977157013766;34.017874466955028;Einstein And Noah Restaurant Group - Whittier Bagel And Commissary;10050 Mission Mill Road;Whittier;48731;90601;34.0178745;-118.0489771;6546828.47708839;1828888.86743322
157234534;-117.938092556771821;34.093420967139792;Ready Pac Produce Incorporated;4401 Foxdale Street;Irwindale;48732;91706;34.093421;-117.9380925;6580413.63104655;1856383.86329615
157234535;-118.225600356648172;33.933998066943765;Mister Jays Tamales And Chili;11200 South Alameda Street;Lynwood;48733;90262;33.9339981;-118.2256003;6493236.73650305;1798437.65044865
157234536;-118.206478456870329;34.046685667084013;Alma Meat Company;2433 1/2 Cesar Estrada Chavez Avenue;Los Angeles;48734;90033;34.0466857;-118.2064784;6499121.40288331;1839434.45887481
157234537;-118.053499856882581;33.891928367413996;Day-Lee Foods Incorporated;13055 East Molette Street;Santa Fe Springs;48735;90670;33.8919284;-118.0534998;6545433.54090188;1783055.04833989
157234538;-118.241626756011044;34.00352696705361;Macsei Industries Corporation;1784 E Vernon Avenue;Los Angeles;48736;90058;34.003527;-118.2416267;6488436.12077622;1823751.92429507
157234539;-118.3710606567128;34.23670446614112;Glenoaks Food Incorporated;11030 Randall Street;Sun Valley;48737;91352;34.2367045;-118.3710606;6449519.62511855;1908728.57159865
157234540;-118.043873556726737;34.044190766741892;A1 Meat Solution;1457 Lidcombe Avenue;El Monte;48738;91733;34.0441908;-118.0438735;6548379.23415747;1838465.17603648
157234541;-117.950901356832503;34.011044067484704;Venus Foods Incorporated;770 Stimson Avenue;City Of Industry;48739;91745;34.0110441;-117.9509013;6576550.24507256;1826403.16702406
157234542;-118.186014856312255;33.890648266957498;Omni Foods Manufacturer;6305 Alondra Boulevard;Paramount;48740;90723;33.8906483;-118.1860148;6505215.39299189;1782637.10363773
157234543;-118.196582656776798;34.063854166485342;Ai Food Corporation;1700 North Soto Street;Los Angeles;48741;90033;34.0638542;-118.1965826;6502131.37291323;1845676.38667965
157234544;-118.114142756045325;34.007117967412093;Completely Fresh Foods Incorporated;1117 West Olympic Boulevard;Montebello;48742;90640;34.007118;-118.1141427;6527076.47886281;1824990.38441657
157234545;-118.212137456432757;34.005341866571236;Versacold Logistics Services Incorporated;3420 East Vernon Avenue;Vernon;48743;90058;34.0053419;-118.2121374;6497375.36011556;1824392.22813256
157234546;-118.242583455860796;33.807697067277779;Versacold Logistics Services Incorporated;1610 Sepulveda Boulevard;Carson;48744;90745;33.8076971;-118.2425834;6487974.16763188;1752485.75285131
157234547;-118.221661956128983;34.008297167031621;Clougherty Packing Company;2750 37Th Street;Vernon;48745;90058;34.0082972;-118.2216619;6494491.03451939;1825473.94841006
157216039;-118.408909356488621;34.707223465696373;Antelope Valley Sportsmans Club;45408 160Th Street West;Lancaster;30217;93536;34.7072235;-118.4089093;6438776.73256239;2080004.15588406
157216040;-118.306266156191271;33.817677267542479;Glencoe Farm And Kennels;22908 Lockness Ave;Torrance;30218;90501;33.8176773;-118.3062661;6468638.65938698;1756170.61621648
157216041;-118.282050356140616;34.074526366432551;Grisco, Ronald E.;237 N Dillon St;Los Angeles;30219;90026;34.0745264;-118.2820503;6476256.73338963;1849621.81809323
157216042;-118.292518056851193;34.759623165424465;Clutter Sr, Bob C.;48205 91St St W;Lancaster;30220;93536;34.7596232;-118.292518;6473812.34588997;2098952.01726648
157235123;-118.404923056042932;34.069886966444187;Sjs Usa, Inc.;468 N. Camden Dr.;Beverly Hills;49323;90210;34.069887;-118.404923;6439040.43118197;1848060.61649123
157235124;-118.242546055864523;33.807579966894409;Versacold (Us);1610 East Sepulveda Blvd.;Carson;49324;90745;33.80758;-118.242546;6487985.42679572;1752443.10956389
157235125;-117.974132056407186;34.0284279675124;Versacold (Us);14840 East Proctor Avenue;City Of Industry;49325;91746;34.028428;-117.974132;6569508.29098064;1832726.89125323
157235126;-118.221815056529422;33.849323967262407;Versacold (Us);19840 Rancho Way;Compton;49326;90220;33.849324;-118.221815;6494316.96859455;1767620.25768723
157235127;-118.236000056347777;34.004786966572915;U.S. Growers Cold Storage, Inc.;2035 E. Vernon Ave.;Los Angeles;49327;90058;34.004787;-118.236;6490142.58061789;1824206.41091889
157235128;-118.23536005608554;34.005339967329611;U.S. Growers Cold Storage, Inc.;2045 E. Vernon Ave.;Los Angeles;49328;90058;34.00534;-118.23536;6490337.02511089;1824407.2038244
157235129;-118.218688056300834;34.00419596685839;U.S. Growers Cold Storage, Inc.;2825 East 44Th St.;Los Angeles;49329;90058;34.004196;-118.218688;6495389.08882564;1823979.46747515
157235130;-118.217300056394549;34.004193967070421;U.S. Growers Cold Storage, Inc.;2851 East 44Th St.;Los Angeles;49330;90058;34.004194;-118.2173;6495809.7697428;1823977.82738656
157235131;-118.213074055937597;34.01491396704602;Preferred Freezer Services Of Los Angeles;3100 E. Washington Blvd.;Los Angeles;49331;90023;34.014914;-118.213074;6497098.87838505;1827876.30220114
157235132;-118.212422056329189;34.004223966581407;U.S. Growers Cold Storage, Inc.;3141 E. 44Th Street;Los Angeles;49332;90058;34.004224;-118.212422;6497288.24349189;1823985.5845889
157235133;-118.210235056400705;34.015736966711444;Aztlan Cold Storage, Inc.;3185 Washington Blvd.;Los Angeles;49333;90023;34.015737;-118.210235;6497959.8540253;1828173.99615955
157235134;-118.210388056401285;34.004297967362021;U.S. Growers Cold Storage, Inc.;3211 E. 44Th Street;Los Angeles;49334;90058;34.004298;-118.210388;6497904.7753953;1824011.21839589
157235135;-118.209267055952211;34.004407966916105;U.S. Growers Cold Storage, Inc.;3269 E. 44Th Street;Los Angeles;49335;90058;34.004408;-118.209267;6498244.6172353;1824050.54016764
157235136;-118.210451056435858;34.005258967305643;Versacold (Us);3420 East Vernon Avenue;Los Angeles;49336;90058;34.005259;-118.210451;6497886.4132273;1824360.98508482
157235137;-118.239265056405273;34.043447967154137;Los Angeles Cold Storage Co.;400 S. Central Ave;Los Angeles;49337;90013;34.043448;-118.239265;6489186.50378989;1838278.2213579
157235138;-118.238881056005468;34.043025966895335;Los Angeles Cold Storage Co.;410 South Central Avenue;Los Angeles;49338;90013;34.043026;-118.238881;6489302.46910913;1838124.37094381
157235139;-118.191935056680023;34.003449966932777;Castle & Cooke Cold Storage;4100 Bandini Blvd.;Los Angeles;49339;90023;34.00345;-118.191935;6503497.01585121;1823691.42179139
157235140;-118.203353056454645;33.999180966974166;Versacold (Us);4224 District Boulevard;Los Angeles;49340;90058;33.999181;-118.203353;6500033.21175522;1822144.6529033
157235141;-118.200022055987674;34.002775966946729;U.S. Growers Cold Storage, Inc.;4353 Exchange Avenue;Los Angeles;49341;90058;34.002776;-118.200022;6501045.45349714;1823450.91866347
157235142;-118.239018056366618;34.042349966996703;Los Angeles Cold Storage Co.;440 So. Central Ave.;Los Angeles;49342;90013;34.04235;-118.239018;6489260.38061063;1837878.46067448
157235143;-118.228863056720442;34.036066966677133;Rancho Cold Storage;670 Mesquit Street;Los Angeles;49343;90021;34.036067;-118.228863;6492331.60281463;1835584.79925132
157235144;-118.237104056723183;33.977643966660274;Glacier Cold Storage, Ltd.;6820 Wilson Avenue;Los Angeles;49344;90001;33.977644;-118.237104;6489784.67680614;1814329.32568623
157235145;-118.239199055857242;34.04393096704181;Los Angeles Cold Storage Co.;715 East Fourth Street;Los Angeles;49345;90013;34.043931;-118.239199;6489206.91647872;1838453.94640015
157235146;-118.201684056504988;33.997131967406389;Unicold Corporation;4339 Fruitland Avenue;Los Angeles (Vernon);49346;90058;33.997132;-118.201684;6500537.59558897;1821397.96213947
157235147;-118.113662056913441;33.975284966937643;L.A. Consolidation Cold Storage, Inc.;7820 Industry Ave.;Pico Rivera;49347;90660;33.975285;-118.113662;6527209.06783646;1813405.53816372
157235148;-118.234580055802383;33.992422966699785;Preferred Freezer Services Of Vernon;2050 E. 55Th Street;Vernon;49348;90058;33.992423;-118.23458;6490562.45838705;1819705.9022034
157235149;-118.234507056680442;33.992741966861864;Preferred Freezer Services Ultra Freeze;2100 E. 55Th Street;Vernon;49349;90058;33.992742;-118.234507;6490584.85729238;1819821.94101331
157235150;-118.231401056092054;33.991630966581042;Rdm Warehouse;2380 E 57Th Street;Vernon;49350;90058;33.991631;-118.231401;6491525.43841647;1819415.4441229
157235151;-118.215848056485044;33.997716967333922;Arctic Glacier Vernon Inc.;2970 E. 50Th St.;Vernon;49351;90058;33.997717;-118.215848;6496244.78822972;1821619.77173522
157235152;-118.21034805641078;34.014798966656663;Preferred Freezer Services Of Los Angeles #7;3050 E. Washington Blvd.;Vernon;49352;90058;34.014799;-118.210348;6497924.89576189;1827832.71140906
157235153;-118.211544055933047;34.010898966812988;Castle & Cooke Cold Storage;3100 Sierra Pine;Vernon;49353;90058;34.010899;-118.211544;6497559.46473423;1826414.18635897
157235154;-118.216726055946978;34.006251966653437;Americold Logistics Llc;3163 East Vernon Ave;Vernon;49354;90058;34.006252;-118.216726;6495985.35567772;1824726.39806789
157235155;-118.213124056330003;34.014918966998202;Preferred Freezer Services Of Washington Blvd.;3200 E Washington Blvd.;Vernon;49355;90589;34.014919;-118.213124;6497083.72979331;1827878.15390348
157235156;-118.176839056852288;33.99884996707349;Preferred Freezer Services Of Lbf;4900 Bandini Blvd.;Vernon;49356;90040;33.99885;-118.176839;6508069.49161439;1822008.99733473
157235157;-118.25217705593802;33.787938967122926;Preferred Freezer Services Of Wilmington;900 East M St.;Wilmington;49357;90744;33.787939;-118.252177;6485041.62526864;1745302.4329004
157235158;-118.251504055920094;33.776994967665253;E Street Cold Logistics, Llc;"""901 East """"E"""" Street""";Wilmington;49358;90744;33.776995;-118.251504;6485236.16326539;1741319.10326864
